metadata,metadata_type,stream,time,tracking_id
"{""face_xyxyn"": [0.008928571827709675, 0.3760839104652405, 0.014177464880049229, 0.3958602547645569], ""gender"": ""Male"", ""gender_conf"": 0.6534848213195801, ""age"": ""20-29"", ""age_conf"": 0.37910568714141846, ""ethnicity"": ""Latino_Hispanic"", ""ethnicity_conf"": 0.4024067521095276, ""upper_Body_xyxyn"": [0.0532911978662014, 0.4524521827697754, 0.08011620491743088, 0.5439160466194153], ""lower_Body_xyxyn"": [0.0, 0.0, 0.0, 0.0], ""upper_Body_Color"": ""White"", ""lower_Body_Color"": ""Unknown""}",person,rtsp://admin:Password123@10.55.124.197:554/Streaming/Channels/101,"17:34:22, 23/05/2023",5
"{""face_xyxyn"": [0.008928571827709675, 0.3770996630191803, 0.013930861838161945, 0.398798406124115], ""gender"": ""Male"", ""gender_conf"": 0.6534848213195801, ""age"": ""20-29"", ""age_conf"": 0.37910568714141846, ""ethnicity"": ""Latino_Hispanic"", ""ethnicity_conf"": 0.4024067521095276, ""upper_Body_xyxyn"": [0.04944828525185585, 0.4513130187988281, 0.07971017807722092, 0.5429821610450745], ""lower_Body_xyxyn"": [0.0, 0.0, 0.0, 0.0], ""upper_Body_Color"": ""White"", ""lower_Body_Color"": ""Unknown""}",person,rtsp://admin:Password123@10.55.124.197:554/Streaming/Channels/101,"17:34:22, 23/05/2023",5
"{""face_xyxyn"": [0.008928571827709675, 0.3768772780895233, 0.01375297736376524, 0.39591869711875916], ""gender"": ""Male"", ""gender_conf"": 0.6534848213195801, ""age"": ""20-29"", ""age_conf"": 0.37910568714141846, ""ethnicity"": ""Latino_Hispanic"", ""ethnicity_conf"": 0.4024067521095276, ""upper_Body_xyxyn"": [0.04979622736573219, 0.4514394700527191, 0.07776427268981934, 0.5439496040344238], ""lower_Body_xyxyn"": [0.0, 0.0, 0.0, 0.0], ""upper_Body_Color"": ""White"", ""lower_Body_Color"": ""Unknown""}",person,rtsp://admin:Password123@10.55.124.197:554/Streaming/Channels/101,"17:34:22, 23/05/2023",5
"{""face_xyxyn"": [0.008928571827709675, 0.37639597058296204, 0.013910165056586266, 0.39548566937446594], ""gender"": ""Male"", ""gender_conf"": 0.6534848213195801, ""age"": ""20-29"", ""age_conf"": 0.37910568714141846, ""ethnicity"": ""Latino_Hispanic"", ""ethnicity_conf"": 0.4024067521095276, ""upper_Body_xyxyn"": [0.050337664783000946, 0.45168226957321167, 0.0786287933588028, 0.5447373986244202], ""lower_Body_xyxyn"": [0.0, 0.0, 0.0, 0.0], ""upper_Body_Color"": ""White"", ""lower_Body_Color"": ""Unknown""}",person,rtsp://admin:Password123@10.55.124.197:554/Streaming/Channels/101,"17:34:23, 23/05/2023",5
"{""face_xyxyn"": [0.008928571827709675, 0.37646186351776123, 0.013796434737741947, 0.395579069852829], ""gender"": ""Male"", ""gender_conf"": 0.6534848213195801, ""age"": ""20-29"", ""age_conf"": 0.3844192922115326, ""ethnicity"": ""Latino_Hispanic"", ""ethnicity_conf"": 0.4024067521095276, ""upper_Body_xyxyn"": [0.05032506212592125, 0.45192453265190125, 0.07830740511417389, 0.5452103018760681], ""lower_Body_xyxyn"": [0.0, 0.0, 0.0, 0.0], ""upper_Body_Color"": ""White"", ""lower_Body_Color"": ""Unknown""}",person,rtsp://admin:Password123@10.55.124.197:554/Streaming/Channels/101,"17:34:23, 23/05/2023",5
"{""face_xyxyn"": [0.008928571827709675, 0.3759056627750397, 0.013772216625511646, 0.3948644995689392], ""gender"": ""Male"", ""gender_conf"": 0.6534848213195801, ""age"": ""20-29"", ""age_conf"": 0.3844192922115326, ""ethnicity"": ""Latino_Hispanic"", ""ethnicity_conf"": 0.4024067521095276, ""upper_Body_xyxyn"": [0.050365936011075974, 0.4516489505767822, 0.07793152332305908, 0.5445500612258911], ""lower_Body_xyxyn"": [0.0, 0.0, 0.0, 0.0], ""upper_Body_Color"": ""White"", ""lower_Body_Color"": ""Unknown""}",person,rtsp://admin:Password123@10.55.124.197:554/Streaming/Channels/101,"17:34:23, 23/05/2023",5
"{""face_xyxyn"": [0.008928571827709675, 0.3762126564979553, 0.01385633647441864, 0.39536523818969727], ""gender"": ""Male"", ""gender_conf"": 0.6534848213195801, ""age"": ""20-29"", ""age_conf"": 0.3844192922115326, ""ethnicity"": ""Latino_Hispanic"", ""ethnicity_conf"": 0.4024067521095276, ""upper_Body_xyxyn"": [0.05018280819058418, 0.45175907015800476, 0.07787536084651947, 0.5449687242507935], ""lower_Body_xyxyn"": [0.0, 0.0, 0.0, 0.0], ""upper_Body_Color"": ""White"", ""lower_Body_Color"": ""Unknown""}",person,rtsp://admin:Password123@10.55.124.197:554/Streaming/Channels/101,"17:34:23, 23/05/2023",5
"{""face_xyxyn"": [0.008928571827709675, 0.3771989047527313, 0.013623380102217197, 0.3986551761627197], ""gender"": ""unknown"", ""gender_conf"": 0.5581351518630981, ""age"": ""20-29"", ""age_conf"": 0.32011082768440247, ""ethnicity"": ""Latino_Hispanic"", ""ethnicity_conf"": 0.3930620849132538, ""upper_Body_xyxyn"": [0.04984280467033386, 0.4510006308555603, 0.07924274355173111, 0.5430536270141602], ""lower_Body_xyxyn"": [0.0, 0.0, 0.0, 0.0], ""upper_Body_Color"": ""White"", ""lower_Body_Color"": ""Unknown""}",person,rtsp://admin:Password123@10.55.124.197:554/Streaming/Channels/101,"17:34:24, 23/05/2023",5
"{""face_xyxyn"": [0.008928571827709675, 0.37783244252204895, 0.013599829748272896, 0.3995688259601593], ""gender"": ""Male"", ""gender_conf"": 0.6466404795646667, ""age"": ""20-29"", ""age_conf"": 0.34702372550964355, ""ethnicity"": ""Latino_Hispanic"", ""ethnicity_conf"": 0.3930620849132538, ""upper_Body_xyxyn"": [0.05038974806666374, 0.45232895016670227, 0.07913429290056229, 0.5447379946708679], ""lower_Body_xyxyn"": [0.0, 0.0, 0.0, 0.0], ""upper_Body_Color"": ""White"", ""lower_Body_Color"": ""Unknown""}",person,rtsp://admin:Password123@10.55.124.197:554/Streaming/Channels/101,"17:34:24, 23/05/2023",5
"{""face_xyxyn"": [0.008928571827709675, 0.3772328197956085, 0.013508111238479614, 0.3986614942550659], ""gender"": ""Male"", ""gender_conf"": 0.6466404795646667, ""age"": ""20-29"", ""age_conf"": 0.34702372550964355, ""ethnicity"": ""Latino_Hispanic"", ""ethnicity_conf"": 0.3930620849132538, ""upper_Body_xyxyn"": [0.05005183815956116, 0.4512971341609955, 0.07855719327926636, 0.5445569753646851], ""lower_Body_xyxyn"": [0.0, 0.0, 0.0, 0.0], ""upper_Body_Color"": ""White"", ""lower_Body_Color"": ""Unknown""}",person,rtsp://admin:Password123@10.55.124.197:554/Streaming/Channels/101,"17:34:24, 23/05/2023",5
"{""face_xyxyn"": [0.008928571827709675, 0.3780811131000519, 0.01356273703277111, 0.4000050723552704], ""gender"": ""Male"", ""gender_conf"": 0.6466404795646667, ""age"": ""20-29"", ""age_conf"": 0.34702372550964355, ""ethnicity"": ""Latino_Hispanic"", ""ethnicity_conf"": 0.3930620849132538, ""upper_Body_xyxyn"": [0.05387691408395767, 0.4535416066646576, 0.08012276142835617, 0.5464834570884705], ""lower_Body_xyxyn"": [0.0, 0.0, 0.0, 0.0], ""upper_Body_Color"": ""White"", ""lower_Body_Color"": ""Unknown""}",person,rtsp://admin:Password123@10.55.124.197:554/Streaming/Channels/101,"17:34:25, 23/05/2023",5
"{""face_xyxyn"": [0.008928571827709675, 0.3773004412651062, 0.013522720895707607, 0.39870816469192505], ""gender"": ""Male"", ""gender_conf"": 0.6466404795646667, ""age"": ""20-29"", ""age_conf"": 0.34702372550964355, ""ethnicity"": ""Latino_Hispanic"", ""ethnicity_conf"": 0.3957066833972931, ""upper_Body_xyxyn"": [0.050585418939590454, 0.4525083005428314, 0.078389011323452, 0.5461199879646301], ""lower_Body_xyxyn"": [0.0, 0.0, 0.0, 0.0], ""upper_Body_Color"": ""White"", ""lower_Body_Color"": ""Unknown""}",person,rtsp://admin:Password123@10.55.124.197:554/Streaming/Channels/101,"17:34:25, 23/05/2023",5
"{""face_xyxyn"": [0.008928571827709675, 0.3777827024459839, 0.013574270531535149, 0.3993479609489441], ""gender"": ""Male"", ""gender_conf"": 0.6466404795646667, ""age"": ""20-29"", ""age_conf"": 0.34702372550964355, ""ethnicity"": ""Latino_Hispanic"", ""ethnicity_conf"": 0.3957066833972931, ""upper_Body_xyxyn"": [0.04994647949934006, 0.4518810212612152, 0.07781355828046799, 0.5441098809242249], ""lower_Body_xyxyn"": [0.0, 0.0, 0.0, 0.0], ""upper_Body_Color"": ""White"", ""lower_Body_Color"": ""Unknown""}",person,rtsp://admin:Password123@10.55.124.197:554/Streaming/Channels/101,"17:34:25, 23/05/2023",5
"{""face_xyxyn"": [0.008928571827709675, 0.3773908317089081, 0.01347648911178112, 0.3986506164073944], ""gender"": ""Male"", ""gender_conf"": 0.6466404795646667, ""age"": ""20-29"", ""age_conf"": 0.34702372550964355, ""ethnicity"": ""Latino_Hispanic"", ""ethnicity_conf"": 0.3957066833972931, ""upper_Body_xyxyn"": [0.053125642240047455, 0.4524918496608734, 0.07856065779924393, 0.5449682474136353], ""lower_Body_xyxyn"": [0.0, 0.0, 0.0, 0.0], ""upper_Body_Color"": ""White"", ""lower_Body_Color"": ""Unknown""}",person,rtsp://admin:Password123@10.55.124.197:554/Streaming/Channels/101,"17:34:25, 23/05/2023",5
"{""face_xyxyn"": [0.008928571827709675, 0.37659937143325806, 0.013388345949351788, 0.3981456458568573], ""gender"": ""Male"", ""gender_conf"": 0.6466404795646667, ""age"": ""20-29"", ""age_conf"": 0.34702372550964355, ""ethnicity"": ""Latino_Hispanic"", ""ethnicity_conf"": 0.3957066833972931, ""upper_Body_xyxyn"": [0.05353033170104027, 0.4525907635688782, 0.0794544368982315, 0.5438883900642395], ""lower_Body_xyxyn"": [0.0, 0.0, 0.0, 0.0], ""upper_Body_Color"": ""White"", ""lower_Body_Color"": ""Unknown""}",person,rtsp://admin:Password123@10.55.124.197:554/Streaming/Channels/101,"17:34:26, 23/05/2023",5
"{""face_xyxyn"": [0.008928571827709675, 0.37576824426651, 0.014068146236240864, 0.3957962095737457], ""gender"": ""Male"", ""gender_conf"": 0.6466404795646667, ""age"": ""20-29"", ""age_conf"": 0.35861384868621826, ""ethnicity"": ""Latino_Hispanic"", ""ethnicity_conf"": 0.3957066833972931, ""upper_Body_xyxyn"": [0.05485332012176514, 0.4533478617668152, 0.08238977938890457, 0.6358696222305298], ""lower_Body_xyxyn"": [0.05760297179222107, 0.6358696222305298, 0.05760297179222107, 0.6358696222305298], ""upper_Body_Color"": ""White"", ""lower_Body_Color"": ""Unknown""}",person,rtsp://admin:Password123@10.55.124.197:554/Streaming/Channels/101,"17:34:26, 23/05/2023",5
"{""face_xyxyn"": [0.008928571827709675, 0.3795977532863617, 0.014004500582814217, 0.40133947134017944], ""gender"": ""Male"", ""gender_conf"": 0.6545011401176453, ""age"": ""20-29"", ""age_conf"": 0.3508508503437042, ""ethnicity"": ""Latino_Hispanic"", ""ethnicity_conf"": 0.31871914863586426, ""upper_Body_xyxyn"": [0.04931670427322388, 0.45057326555252075, 0.0765012577176094, 0.5422212481498718], ""lower_Body_xyxyn"": [0.0, 0.0, 0.0, 0.0], ""upper_Body_Color"": ""White"", ""lower_Body_Color"": ""Unknown""}",person,rtsp://admin:Password123@10.55.124.197:554/Streaming/Channels/101,"17:34:27, 23/05/2023",5
"{""face_xyxyn"": [0.008928571827709675, 0.3795977532863617, 0.014004500582814217, 0.40133947134017944], ""gender"": ""Male"", ""gender_conf"": 0.6545011401176453, ""age"": ""20-29"", ""age_conf"": 0.3508508503437042, ""ethnicity"": ""Latino_Hispanic"", ""ethnicity_conf"": 0.31871914863586426, ""upper_Body_xyxyn"": [0.04931670427322388, 0.45057326555252075, 0.0765012577176094, 0.5422212481498718], ""lower_Body_xyxyn"": [0.0, 0.0, 0.0, 0.0], ""upper_Body_Color"": ""White"", ""lower_Body_Color"": ""Unknown""}",person,rtsp://admin:Password123@10.55.124.197:554/Streaming/Channels/101,"17:34:28, 23/05/2023",5
"{""face_xyxyn"": [0.008928571827709675, 0.3797997832298279, 0.013953449204564095, 0.4014899730682373], ""gender"": ""Male"", ""gender_conf"": 0.7158989906311035, ""age"": ""20-29"", ""age_conf"": 0.3508508503437042, ""ethnicity"": ""Latino_Hispanic"", ""ethnicity_conf"": 0.3583689033985138, ""upper_Body_xyxyn"": [0.04947565123438835, 0.45050159096717834, 0.07673846185207367, 0.5417594313621521], ""lower_Body_xyxyn"": [0.0, 0.0, 0.0, 0.0], ""upper_Body_Color"": ""White"", ""lower_Body_Color"": ""Unknown""}",person,rtsp://admin:Password123@10.55.124.197:554/Streaming/Channels/101,"17:34:28, 23/05/2023",5
"{""face_xyxyn"": [0.008928571827709675, 0.3797997832298279, 0.013953449204564095, 0.4014899730682373], ""gender"": ""Male"", ""gender_conf"": 0.7158989906311035, ""age"": ""20-29"", ""age_conf"": 0.3508508503437042, ""ethnicity"": ""Latino_Hispanic"", ""ethnicity_conf"": 0.3583689033985138, ""upper_Body_xyxyn"": [0.04947565123438835, 0.45050159096717834, 0.07673846185207367, 0.5417594313621521], ""lower_Body_xyxyn"": [0.0, 0.0, 0.0, 0.0], ""upper_Body_Color"": ""White"", ""lower_Body_Color"": ""Unknown""}",person,rtsp://admin:Password123@10.55.124.197:554/Streaming/Channels/101,"17:34:28, 23/05/2023",5
"{""face_xyxyn"": [0.008928571827709675, 0.3795836567878723, 0.013961752876639366, 0.40117785334587097], ""gender"": ""Male"", ""gender_conf"": 0.7158989906311035, ""age"": ""20-29"", ""age_conf"": 0.3508508503437042, ""ethnicity"": ""Latino_Hispanic"", ""ethnicity_conf"": 0.3583689033985138, ""upper_Body_xyxyn"": [0.04962994530797005, 0.45067018270492554, 0.07667779922485352, 0.5420570373535156], ""lower_Body_xyxyn"": [0.0, 0.0, 0.0, 0.0], ""upper_Body_Color"": ""White"", ""lower_Body_Color"": ""Unknown""}",person,rtsp://admin:Password123@10.55.124.197:554/Streaming/Channels/101,"17:34:28, 23/05/2023",5
"{""face_xyxyn"": [0.008928571827709675, 0.3794648349285126, 0.013867325149476528, 0.40095195174217224], ""gender"": ""Male"", ""gender_conf"": 0.7158989906311035, ""age"": ""20-29"", ""age_conf"": 0.3508508503437042, ""ethnicity"": ""Latino_Hispanic"", ""ethnicity_conf"": 0.3583689033985138, ""upper_Body_xyxyn"": [0.05024733021855354, 0.4513785243034363, 0.07708374410867691, 0.5435222387313843], ""lower_Body_xyxyn"": [0.0, 0.0, 0.0, 0.0], ""upper_Body_Color"": ""White"", ""lower_Body_Color"": ""Unknown""}",person,rtsp://admin:Password123@10.55.124.197:554/Streaming/Channels/101,"17:34:29, 23/05/2023",5
"{""face_xyxyn"": [0.008928571827709675, 0.3796226382255554, 0.01378612406551838, 0.4009818136692047], ""gender"": ""Male"", ""gender_conf"": 0.7158989906311035, ""age"": ""20-29"", ""age_conf"": 0.3508508503437042, ""ethnicity"": ""Latino_Hispanic"", ""ethnicity_conf"": 0.3583689033985138, ""upper_Body_xyxyn"": [0.05294083431363106, 0.4520997703075409, 0.07740271836519241, 0.5445345044136047], ""lower_Body_xyxyn"": [0.0, 0.0, 0.0, 0.0], ""upper_Body_Color"": ""White"", ""lower_Body_Color"": ""Unknown""}",person,rtsp://admin:Password123@10.55.124.197:554/Streaming/Channels/101,"17:34:29, 23/05/2023",5
"{""face_xyxyn"": [0.008928571827709675, 0.379108190536499, 0.013686618767678738, 0.4003656804561615], ""gender"": ""Male"", ""gender_conf"": 0.7158989906311035, ""age"": ""20-29"", ""age_conf"": 0.3508508503437042, ""ethnicity"": ""Latino_Hispanic"", ""ethnicity_conf"": 0.3583689033985138, ""upper_Body_xyxyn"": [0.05300814285874367, 0.45191702246665955, 0.07738848775625229, 0.5453855991363525], ""lower_Body_xyxyn"": [0.0, 0.0, 0.0, 0.0], ""upper_Body_Color"": ""White"", ""lower_Body_Color"": ""Unknown""}",person,rtsp://admin:Password123@10.55.124.197:554/Streaming/Channels/101,"17:34:29, 23/05/2023",5
"{""face_xyxyn"": [0.008928571827709675, 0.3792319595813751, 0.013751461170613766, 0.40046870708465576], ""gender"": ""Male"", ""gender_conf"": 0.7158989906311035, ""age"": ""20-29"", ""age_conf"": 0.35665932297706604, ""ethnicity"": ""Latino_Hispanic"", ""ethnicity_conf"": 0.3583689033985138, ""upper_Body_xyxyn"": [0.05059444159269333, 0.45165327191352844, 0.07708687335252762, 0.5440055727958679], ""lower_Body_xyxyn"": [0.0, 0.0, 0.0, 0.0], ""upper_Body_Color"": ""White"", ""lower_Body_Color"": ""Unknown""}",person,rtsp://admin:Password123@10.55.124.197:554/Streaming/Channels/101,"17:34:29, 23/05/2023",5
"{""face_xyxyn"": [0.008928571827709675, 0.37945324182510376, 0.013820186257362366, 0.40068772435188293], ""gender"": ""Male"", ""gender_conf"": 0.7158989906311035, ""age"": ""20-29"", ""age_conf"": 0.35665932297706604, ""ethnicity"": ""Latino_Hispanic"", ""ethnicity_conf"": 0.3583689033985138, ""upper_Body_xyxyn"": [0.050584401935338974, 0.451260507106781, 0.07709542661905289, 0.5431607961654663], ""lower_Body_xyxyn"": [0.0, 0.0, 0.0, 0.0], ""upper_Body_Color"": ""White"", ""lower_Body_Color"": ""Unknown""}",person,rtsp://admin:Password123@10.55.124.197:554/Streaming/Channels/101,"17:34:30, 23/05/2023",5
"{""face_xyxyn"": [0.008928571827709675, 0.3790474534034729, 0.013736731372773647, 0.4002102017402649], ""gender"": ""Male"", ""gender_conf"": 0.7158989906311035, ""age"": ""20-29"", ""age_conf"": 0.35665932297706604, ""ethnicity"": ""Latino_Hispanic"", ""ethnicity_conf"": 0.3583689033985138, ""upper_Body_xyxyn"": [0.05080457776784897, 0.4515247642993927, 0.0766417384147644, 0.5443733930587769], ""lower_Body_xyxyn"": [0.0, 0.0, 0.0, 0.0], ""upper_Body_Color"": ""White"", ""lower_Body_Color"": ""Unknown""}",person,rtsp://admin:Password123@10.55.124.197:554/Streaming/Channels/101,"17:34:30, 23/05/2023",5
"{""face_xyxyn"": [0.008928571827709675, 0.3783843517303467, 0.013801857829093933, 0.39962881803512573], ""gender"": ""Male"", ""gender_conf"": 0.7158989906311035, ""age"": ""20-29"", ""age_conf"": 0.35665932297706604, ""ethnicity"": ""Latino_Hispanic"", ""ethnicity_conf"": 0.3583689033985138, ""upper_Body_xyxyn"": [0.05079498514533043, 0.4515538811683655, 0.0768628716468811, 0.5446767210960388], ""lower_Body_xyxyn"": [0.0, 0.0, 0.0, 0.0], ""upper_Body_Color"": ""White"", ""lower_Body_Color"": ""Unknown""}",person,rtsp://admin:Password123@10.55.124.197:554/Streaming/Channels/101,"17:34:30, 23/05/2023",5
"{""face_xyxyn"": [0.008928571827709675, 0.3765427768230438, 0.013874209485948086, 0.3981979191303253], ""gender"": ""Male"", ""gender_conf"": 0.7158989906311035, ""age"": ""20-29"", ""age_conf"": 0.35665932297706604, ""ethnicity"": ""Latino_Hispanic"", ""ethnicity_conf"": 0.3583689033985138, ""upper_Body_xyxyn"": [0.05446045845746994, 0.4527159631252289, 0.07868526875972748, 0.5464097261428833], ""lower_Body_xyxyn"": [0.0, 0.0, 0.0, 0.0], ""upper_Body_Color"": ""White"", ""lower_Body_Color"": ""Unknown""}",person,rtsp://admin:Password123@10.55.124.197:554/Streaming/Channels/101,"17:34:31, 23/05/2023",5
"{""face_xyxyn"": [0.008928571827709675, 0.3771255612373352, 0.013822550885379314, 0.39874765276908875], ""gender"": ""Male"", ""gender_conf"": 0.7158989906311035, ""age"": ""20-29"", ""age_conf"": 0.35665932297706604, ""ethnicity"": ""Latino_Hispanic"", ""ethnicity_conf"": 0.3583689033985138, ""upper_Body_xyxyn"": [0.05415692180395126, 0.4521070420742035, 0.07841753959655762, 0.5459772944450378], ""lower_Body_xyxyn"": [0.0, 0.0, 0.0, 0.0], ""upper_Body_Color"": ""White"", ""lower_Body_Color"": ""Unknown""}",person,rtsp://admin:Password123@10.55.124.197:554/Streaming/Channels/101,"17:34:31, 23/05/2023",5
"{""face_xyxyn"": [0.008928571827709675, 0.3767772912979126, 0.01392914168536663, 0.3985354006290436], ""gender"": ""Male"", ""gender_conf"": 0.7158989906311035, ""age"": ""20-29"", ""age_conf"": 0.35665932297706604, ""ethnicity"": ""Latino_Hispanic"", ""ethnicity_conf"": 0.3583689033985138, ""upper_Body_xyxyn"": [0.05388042703270912, 0.4520806670188904, 0.07822854816913605, 0.5456501841545105], ""lower_Body_xyxyn"": [0.0, 0.0, 0.0, 0.0], ""upper_Body_Color"": ""White"", ""lower_Body_Color"": ""Unknown""}",person,rtsp://admin:Password123@10.55.124.197:554/Streaming/Channels/101,"17:34:31, 23/05/2023",5
"{""face_xyxyn"": [0.008928571827709675, 0.37712958455085754, 0.013944867067039013, 0.39894938468933105], ""gender"": ""Male"", ""gender_conf"": 0.7158989906311035, ""age"": ""20-29"", ""age_conf"": 0.35665932297706604, ""ethnicity"": ""Latino_Hispanic"", ""ethnicity_conf"": 0.3583689033985138, ""upper_Body_xyxyn"": [0.05388114973902702, 0.4518001973628998, 0.07812339812517166, 0.5456936359405518], ""lower_Body_xyxyn"": [0.0, 0.0, 0.0, 0.0], ""upper_Body_Color"": ""White"", ""lower_Body_Color"": ""Unknown""}",person,rtsp://admin:Password123@10.55.124.197:554/Streaming/Channels/101,"17:34:31, 23/05/2023",5
"{""face_xyxyn"": [0.008928571827709675, 0.3771500885486603, 0.013883612118661404, 0.39899778366088867], ""gender"": ""Male"", ""gender_conf"": 0.7158989906311035, ""age"": ""20-29"", ""age_conf"": 0.35665932297706604, ""ethnicity"": ""Latino_Hispanic"", ""ethnicity_conf"": 0.3583689033985138, ""upper_Body_xyxyn"": [0.054055240005254745, 0.45201611518859863, 0.07833342999219894, 0.5456326603889465], ""lower_Body_xyxyn"": [0.0, 0.0, 0.0, 0.0], ""upper_Body_Color"": ""White"", ""lower_Body_Color"": ""Unknown""}",person,rtsp://admin:Password123@10.55.124.197:554/Streaming/Channels/101,"17:34:32, 23/05/2023",5
"{""face_xyxyn"": [0.008928571827709675, 0.37696099281311035, 0.013830373995006084, 0.39874252676963806], ""gender"": ""Male"", ""gender_conf"": 0.7158989906311035, ""age"": ""20-29"", ""age_conf"": 0.35665932297706604, ""ethnicity"": ""Latino_Hispanic"", ""ethnicity_conf"": 0.3583689033985138, ""upper_Body_xyxyn"": [0.05437435954809189, 0.452752023935318, 0.07849770039319992, 0.5462656021118164], ""lower_Body_xyxyn"": [0.0, 0.0, 0.0, 0.0], ""upper_Body_Color"": ""White"", ""lower_Body_Color"": ""Unknown""}",person,rtsp://admin:Password123@10.55.124.197:554/Streaming/Channels/101,"17:34:32, 23/05/2023",5
"{""face_xyxyn"": [0.008928571827709675, 0.37718766927719116, 0.013826199807226658, 0.39893466234207153], ""gender"": ""Male"", ""gender_conf"": 0.7158989906311035, ""age"": ""20-29"", ""age_conf"": 0.35665932297706604, ""ethnicity"": ""Latino_Hispanic"", ""ethnicity_conf"": 0.3583689033985138, ""upper_Body_xyxyn"": [0.054310280829668045, 0.45271778106689453, 0.07833515107631683, 0.5462917685508728], ""lower_Body_xyxyn"": [0.0, 0.0, 0.0, 0.0], ""upper_Body_Color"": ""White"", ""lower_Body_Color"": ""Unknown""}",person,rtsp://admin:Password123@10.55.124.197:554/Streaming/Channels/101,"17:34:32, 23/05/2023",5
"{""face_xyxyn"": [0.008928571827709675, 0.3768656551837921, 0.01374696847051382, 0.3984925448894501], ""gender"": ""Male"", ""gender_conf"": 0.7158989906311035, ""age"": ""20-29"", ""age_conf"": 0.35665932297706604, ""ethnicity"": ""Latino_Hispanic"", ""ethnicity_conf"": 0.3583689033985138, ""upper_Body_xyxyn"": [0.05466190353035927, 0.45272088050842285, 0.07862801849842072, 0.546505868434906], ""lower_Body_xyxyn"": [0.0, 0.0, 0.0, 0.0], ""upper_Body_Color"": ""White"", ""lower_Body_Color"": ""Unknown""}",person,rtsp://admin:Password123@10.55.124.197:554/Streaming/Channels/101,"17:34:32, 23/05/2023",5
"{""face_xyxyn"": [0.008928571827709675, 0.3767125606536865, 0.013684370554983616, 0.3984047770500183], ""gender"": ""Male"", ""gender_conf"": 0.7158989906311035, ""age"": ""20-29"", ""age_conf"": 0.35665932297706604, ""ethnicity"": ""Latino_Hispanic"", ""ethnicity_conf"": 0.3583689033985138, ""upper_Body_xyxyn"": [0.05449194833636284, 0.4523983895778656, 0.0788455531001091, 0.5460143685340881], ""lower_Body_xyxyn"": [0.0, 0.0, 0.0, 0.0], ""upper_Body_Color"": ""White"", ""lower_Body_Color"": ""Unknown""}",person,rtsp://admin:Password123@10.55.124.197:554/Streaming/Channels/101,"17:34:33, 23/05/2023",5
"{""face_xyxyn"": [0.008928571827709675, 0.376530259847641, 0.013732780702412128, 0.3985072374343872], ""gender"": ""Male"", ""gender_conf"": 0.7158989906311035, ""age"": ""20-29"", ""age_conf"": 0.35665932297706604, ""ethnicity"": ""Latino_Hispanic"", ""ethnicity_conf"": 0.3583689033985138, ""upper_Body_xyxyn"": [0.05482326075434685, 0.4516580104827881, 0.0788537785410881, 0.5465843677520752], ""lower_Body_xyxyn"": [0.0, 0.0, 0.0, 0.0], ""upper_Body_Color"": ""White"", ""lower_Body_Color"": ""Unknown""}",person,rtsp://admin:Password123@10.55.124.197:554/Streaming/Channels/101,"17:34:33, 23/05/2023",5
"{""face_xyxyn"": [0.008928571827709675, 0.3762703537940979, 0.01400685217231512, 0.3983016014099121], ""gender"": ""Male"", ""gender_conf"": 0.7158989906311035, ""age"": ""20-29"", ""age_conf"": 0.35665932297706604, ""ethnicity"": ""Latino_Hispanic"", ""ethnicity_conf"": 0.3583689033985138, ""upper_Body_xyxyn"": [0.0543937124311924, 0.45139190554618835, 0.07837115228176117, 0.5452603697776794], ""lower_Body_xyxyn"": [0.0, 0.0, 0.0, 0.0], ""upper_Body_Color"": ""White"", ""lower_Body_Color"": ""Unknown""}",person,rtsp://admin:Password123@10.55.124.197:554/Streaming/Channels/101,"17:34:33, 23/05/2023",5
"{""face_xyxyn"": [0.008928571827709675, 0.3778073787689209, 0.013968681916594505, 0.39945676922798157], ""gender"": ""Male"", ""gender_conf"": 0.7158989906311035, ""age"": ""20-29"", ""age_conf"": 0.35665932297706604, ""ethnicity"": ""Latino_Hispanic"", ""ethnicity_conf"": 0.3583689033985138, ""upper_Body_xyxyn"": [0.05341416969895363, 0.45121756196022034, 0.07755521684885025, 0.544235110282898], ""lower_Body_xyxyn"": [0.0, 0.0, 0.0, 0.0], ""upper_Body_Color"": ""White"", ""lower_Body_Color"": ""Unknown""}",person,rtsp://admin:Password123@10.55.124.197:554/Streaming/Channels/101,"17:34:33, 23/05/2023",5
"{""face_xyxyn"": [0.008928571827709675, 0.3767799735069275, 0.014033609069883823, 0.39889827370643616], ""gender"": ""Male"", ""gender_conf"": 0.7158989906311035, ""age"": ""20-29"", ""age_conf"": 0.35665932297706604, ""ethnicity"": ""Latino_Hispanic"", ""ethnicity_conf"": 0.3583689033985138, ""upper_Body_xyxyn"": [0.05380959436297417, 0.4517994225025177, 0.07805655896663666, 0.5455226302146912], ""lower_Body_xyxyn"": [0.0, 0.0, 0.0, 0.0], ""upper_Body_Color"": ""White"", ""lower_Body_Color"": ""Unknown""}",person,rtsp://admin:Password123@10.55.124.197:554/Streaming/Channels/101,"17:34:34, 23/05/2023",5
